"10/07 10:00",14.9,585,4.53,0,0,0,0
"10/07 11:00",12.4,560,4.47,0,0,134.667817,33.897399
"10/07 11:10",20.7,565,4.49,0,0,134.667936,33.897364
"10/07 12:00",19.4,604,4.49,0,0,134.667886,33.897382
"10/07 12:10",13.9,601,4.49,0,0,134.667981,33.897677
"10/07 12:50",26.7,615,4.49,0,0,134.668146,33.897626
"10/07 13:00",25.6,580,4.51,0,0,134.66802,33.897729
"10/07 13:10",20.3,586,4.47,0,0,134.667753,33.897419
"10/07 13:20",14,584,4.52,0,0,134.668027,33.897511
"10/07 14:00",11.1,513,4.49,0,0,134.668433,33.897672
"10/07 14:40",20.3,470,4.49,0,0,134.667892,33.897035
"10/07 15:00",31.4,290,4.48,0,0,134.667858,33.897149
"10/07 15:20",22.9,53,4.4,0,0,134.667352,33.895754
"10/07 15:30",17.2,52,4.38,0,0,134.667871,33.897309
"10/07 15:40",42.6,62,4.34,0,0,134.667871,33.897309
"10/07 16:00",31.4,41,4.33,0,0,134.667871,33.897309
"10/07 16:30",26.1,125,4.35,0,0,134.667871,33.897309
"10/07 16:40",19,60,4.38,0,0,134.667871,33.897309
"10/07 17:00",18.8,5,4.31,0,0,134.667871,33.897309
"10/07 18:01",21.3,0,4.33,0,0,134.667871,33.897309
"10/07 18:29",14.5,0,4.26,0,0,134.667839,33.897708
"10/07 18:39",24.6,0,4.28,0,0,134.667839,33.897708
"10/07 18:59",20.6,0,4.28,0,0,134.667839,33.897708
"10/07 19:59",23.6,0,4.23,0,0,134.667839,33.897708
"10/07 20:28",17.2,0,4.26,0,0,134.667839,33.897708
"10/07 20:58",22.5,0,4.27,0.009999999999998,0,134.667839,33.897708
"10/07 21:58",27.3,0,4.25,0.020000000000003,0,134.667839,33.897708
"10/07 22:27",21.4,0,4.21,0.020000000000003,0,134.667839,33.897708
"10/07 22:57",20.5,0,4.23,0.020000000000003,0,134.667839,33.897708
"10/07 23:57",19,0,4.19,0.039999999999999,0,134.667839,33.897708
"10/08 00:56",21.8,0,4.24,0.1,0,134.667839,33.897708
"10/08 01:55",25.7,0,4.19,7.87,0.3,134.667839,33.897708
"10/08 02:15",18,0,4.2,7.02,0.3,134.667839,33.897708
"10/08 02:55",14.6,0,4.22,7.74,0,134.667839,33.897708
"10/08 03:54",22,0,4.18,7.73,0,134.667839,33.897708
"10/08 04:54",21.1,0,4.19,5.44,0,134.667839,33.897708
"10/08 05:53",23.3,0,4.19,0.69,0,134.667839,33.897708
"10/08 06:52",24.8,9,4.17,0.3,0,134.667839,33.897708
"10/08 07:00",16.3,21,4.2,0.34,0,134.667929,33.897506
"10/08 07:20",26.6,52,4.17,0.23,0,134.667929,33.897506
"10/08 07:50",17.6,88,4.21,0.13,0,134.667929,33.897506
"10/08 08:00",20,92,4.24,0.07,0,134.667929,33.897506
"10/08 08:10",32.3,285,4.3,0.039999999999999,0,134.667929,33.897506
"10/08 08:20",23.3,198,4.35,0.030000000000001,0,134.667929,33.897506
"10/08 09:00",21.9,337,4.41,0,0,134.667929,33.897506
"10/08 09:10",14.9,436,4.49,0,0,134.667693,33.897345
"10/08 09:59",23.5,241,4.46,0,0,134.667818,33.897426
"10/08 11:00",21.9,376,4.45,0,0,134.667872,33.897366
"10/08 11:50",16.9,52,4.37,0,0,134.667376,33.896932
"10/08 12:00",13.2,56,4.34,0,0,134.667376,33.896932
"10/08 12:10",55,1,4.37,0,0,134.667376,33.896932
"10/08 12:40",-14.2,0,4.3,0.16,0,134.667376,33.896932
"10/08 13:09",105.1,48,4.28,3,0,134.667376,33.896932
"10/08 13:28",20.3,2,4.29,2.93,0,134.667376,33.896932
"10/08 14:38",20.2,0,4.26,2.89,13.1,134.667376,33.896932
"10/08 15:00",-11.2,0,4.24,2.87,13.1,134.667376,33.896932
"10/08 15:19",-20.3,0,4.19,2.88,13.1,134.667376,33.896932
"10/08 16:00",20.2,0,4.18,2.88,0,134.667833,33.898206
"10/08 16:59",23.5,0,4.21,2.87,0.6,134.667833,33.898206
"10/08 18:58",23.7,0,4.18,2.88,0,134.667833,33.898206
"10/08 19:58",23.9,0,4.19,2.87,0,134.667833,33.898206
"10/08 20:57",23.3,0,4.14,2.87,0,134.667833,33.898206
"10/08 21:57",23.6,0,4.17,2.83,0,134.667833,33.898206
"10/08 22:56",23.6,0,4.18,2.81,0,134.667833,33.898206
"10/08 23:56",23.7,0,4.17,2.79,0,134.667833,33.898206
"10/09 00:55",23.7,0,4.15,2.78,0,134.667833,33.898206
"10/09 01:55",23.6,0,4.13,2.78,0,134.667833,33.898206
"10/09 02:54",23.8,0,4.15,2.77,0,134.667833,33.898206
"10/09 03:54",23.8,0,4.15,2.76,0,134.667833,33.898206
"10/09 04:53",23.7,0,4.14,2.75,0,134.667833,33.898206
"10/09 05:53",23.8,0,4.1,2.75,0,134.667833,33.898206
"10/09 06:52",23.7,0,4.14,2.75,0,134.667833,33.898206
"10/09 07:52",23.7,0,4.09,2.76,0,134.667833,33.898206
"10/09 08:51",23.7,0,4.13,2.75,0,134.667833,33.898206
"10/09 09:51",23.4,0,4.13,2.78,0,134.667833,33.898206
"10/09 10:50",22.9,0,4.09,2.82,0,134.667833,33.898206
"10/09 11:50",23.4,0,4.11,2.83,0,134.667833,33.898206
"10/09 12:49",23.6,0,4.12,2.82,0,134.667833,33.898206
"10/09 13:49",23.3,0,4.12,2.82,0,134.667833,33.898206
